CID,SMILES
19746110,C1=CC2=C(NC=CO2)N=C1
19746365,C1=C2C1=CC(=C2)Cl
19746391,C1=CC(=C2C1=C2)Br
19753145,C1=NN=CC1=O
19759093,C1=CC2=CC=CN2N=C1
19760566,C1=C2C1=CO2
19760829,C1=CN=C2NN=CN2C1=S
19765223,C1=C2N1N=N2
19765739,C1=CC(=NC(=C1Br)F)F
19767460,C1=C(NC=C1Br)Br
19767461,C1=CN(C(=C1Cl)Cl)Cl
19771376,C1=CNN(N=C1)Cl
19772986,C1=C(N=NN1Cl)Cl
19779824,C1=CC(=C(C(=C1F)Cl)Br)Cl
19784166,C1=NC(=O)NN=N1
19789218,C1(=O)C(=NNN=C1Cl)Cl
19800079,C1=CC2=C(C=C1F)C(=CS2)Br
19804509,C1=CC=C2C(=C1)NC=CN2
19806590,C1=CC2=CSC(=O)N=C2C=C1
19806635,C1(=C(N=NN=C1Cl)F)F
19806636,C1=C(NN(N=C1Cl)F)F
19817254,C1(=O)OO1
19819998,C1=CN=NN=C1Br
19820919,C1=C2C(=NC=N2)SN=C1
19823247,C1=C2C(=NC=N1)N=CN=N2
19824119,C1=C(C2=COC=C2C=N1)O
19824183,C=CC(=O)C1=NC=CN1
19824241,C1=C(C(=CNN1)Cl)Cl
19831521,C1=CN2C(=CC(=S)N2)N=C1
19831799,C1=CN=CC2=CNNC=C21
19831830,C1=CC2=C(N=C1)OC=N2
19831921,C1=CN=CC2=C1NC=CN2
19832717,C1=CSC2=CC=NN21
19832719,C1=CC2=CC(=CN2C=C1)Cl
19833534,C1=C(N=CN1Cl)Cl
19834577,C1=CC2=C(C(=C1)Cl)C(=NS2)Cl
19836588,C=C1C=COC=C1
19837101,C1=CC2=NNC(=S)N2C=C1Cl
19839011,C1=C(OC=C1C(=O)Cl)C(=O)Cl
19841678,C(=O)C1=NC(=NC(=N1)Cl)Cl
19844403,C1=C(C(=C(C(=O)N1)O)Cl)Br
19851309,C1=CC(=O)C2=CC(=O)OC2=C1
19854378,C1=CN=C(C(=C1Cl)Cl)Cl
19861184,C1=CC(=C2C(=C1O)C=CO2)O
19862501,C1=CC2=CC=CC(=S)N2C=C1
19864788,C1=C(C=NC2=C1NC=N2)O
19867826,C1=NC=NC1=S
19869200,C1=C(O1)C#N
19869882,C=C1C=CSN1
19874119,C1=C2C(=NN2)SN=C1
19878636,C1=C(N=NN=C1F)F
19878887,C1(=C(OC(=N1)Cl)Cl)Cl
19881820,C1=C2C(=C(C(=C1Cl)Cl)Cl)O2
19883218,C1=CN=CC2=CN=CN=C21
19885587,C1=C(C(=O)N=N1)C=O
19887074,C1=CC=C(C(=C1)C(=O)Br)F
19895259,C1=NC2=NC(=S)N=CN2N1
19898419,C1=CC2=C(O2)C=C1Cl
19901161,C1=COC(=C1)C2=CC=NO2
19905718,C1=C(C=NNC1=O)Cl
19905903,C1=C(C=C(N=C1C=O)C=O)Cl
19907229,C1=CSC2=C1NC=CS2
19908403,C1=C(SSC1=O)Cl
19913600,C1=CSC2=CC(=O)NC(=O)N21
19913670,C1=CSC2=C1C=NNC2=S
19917886,C1=CC(=C(C(=C1O)O)F)Br
19933055,C1=C(C(=NC=N1)C=O)C=O
19933057,C1=CN=NC(=C1C=O)C=O
19935346,C1=NC(=C(S1)C#N)Cl
19937167,C1=CC2=C(C=C1F)N=CO2
19937171,C1=CC2=C(C=C1F)OC=N2
19937233,C1=CN=NC=C1Cl
19937237,C1=C(C=NC2=C1OC=N2)Cl
19940319,C1=COOC1=O
19959666,C1=CNN(C=C1Cl)Cl
19959679,C1(=NC(=O)N(C(=N1)Cl)Cl)Cl
19959687,C1=C(C=NN=C1Cl)Cl
19962697,C1=CC=C2C(=C1)N=C(N2Cl)Cl
19971623,C1=COC2=CN=CNC2=C1
19972161,C1=NNNN=C1
19980378,C1=NC=NC2=NON=C21
19980379,C1=NC=NC2=NSN=C21
19986930,C1=COP=N1
19987194,C1=CSC(=O)NN1
19987319,C1=COC(=C1Cl)Cl
19989126,C1=CC=C2C(=C1)N=NNO2
19994365,C1=C(N=CO1)Cl
20026200,C1=CC(=C(C2=C1C2=O)Cl)Cl
20030434,C1=CN=C(C=N1)C=N
20040716,C1=C(NC(=N1)Cl)Cl
20042869,C=C1NC2=CC=CC=C2O1
20042885,C1=CN=C(C(=C1Cl)F)Cl
20043651,C1=NN=C(O1)Cl
20059202,C1=CC2=C(N=C1)N=CS2
20059245,C1=CNC2=COC=CC2=C1
20059263,C1=CC2=CNNC=C2N=C1
20059311,C1=CN=CC2=C1N=CO2
20060204,C1=C(C=C(N=C1C=O)Br)Br
20060207,C1=C(C=C(N=C1C=O)F)F
20060424,C1=CN(C(=C1)Cl)Cl
20060817,C1=NC(=N)SS1
20062980,C1=NC(=NC(=N1)F)F
20068707,C1=CSC2=CN=CNC2=C1
20077160,C=C1C=C2C=CC=CC2=N1
20078644,C1(=O)C(=O)OC(=O)N1
20080422,C1=C(N=NO1)Cl
20081343,C1=CN2C(=C1)NC(=O)NC2=O
20083756,C1=CNC(=O)N(C1=O)Cl
20085404,C1=C(N=CN=C1Br)Br
20089402,C1=CC2=C(C=C2)C(=C1)O
20093425,C1=NC2=C(N1)N=CO2
20093434,C1=NC2=NN=NC2=N1
20093456,C1=NC2=NC=NC2=N1
20096260,C1=CC2=NN(N=C2C=C1)Cl
20096506,C1=CC2=C(C=C1Cl)ON=C2
20112016,C1=NC2=C(N1)N=NC=N2
20131651,C1=NSN=C1Br
20131654,C1=NN=C(O1)Br
20131663,C1=C(ON=C1)Br
20131664,C1=C(SN=C1)Cl
20134111,C1=CNC2=CSC=C2C1=O
20135869,C1=CC=C2C(=C1)C=NN2Cl
20137295,C1=COC2=CN=CN=C2N1
20139897,C1=C2C=NN=CN2C=N1
20145018,C1=CN2C=C(C=NC2=N1)Cl
20146588,C1=CC(=O)C2=CN=NC2=C1
20147083,C1=NNC1=O
20152680,C1=NN(N=C1)Cl
20152695,C1=CSC=C1C2=CN=NS2
20154363,C1=CC(=NC2=NNN=C21)Cl
20160531,C1=C2C(=N2)S1
20160574,C1=C2C(=N1)O2
20163945,C1=C(C(=O)NC(=N1)F)F
20165534,C1=NON=N1
20185374,C1=CN=C1
20194949,C1=C(C=NNC1=O)F
20197826,C1=C2C(=CSS2)N=C1
20201923,C1=C(C(=C(C(=C1Cl)Br)O)Cl)Cl
20207324,C1=CC2=C(C2=O)C(=C1)F
20207859,C1=NC(=O)NC(=C1Cl)Cl
20212679,C1=CC2=C(O2)C3=C1O3
20215750,C1=C(NC(=S)S1)Br
20216968,C1=CC(=S)NC(=C1)Cl
20220135,C1=NNC(=O)C(=O)C1=O
20221800,C1(=O)C(=O)S1
20221840,C1=NC(=O)NC(=O)O1
20226563,C1=COC(=O)NC1=O
20229858,C1=C(C(=C(C(=C1Cl)O)Cl)Cl)F
20231046,C1=NC2=C(S1)NC(=S)NC2=O
20238530,C1=CONN=C1
20241737,C1=COC(=C1)C2=NC=NN2
20243567,C1=CN=NN=C1C=O
20243568,C1=C2C(=NC(=N1)C=O)N=CN2
20244387,C1=COC2=CC(=O)NC=C21
20244423,C1=CC2=C(C(=CO2)C=O)N=C1
20248121,C1=NC(=O)NC(=S)S1
20249368,C1(=C(SC(=S)N1)Cl)Br
20250315,C1=C(N=CN2C1=NC(=C2)Cl)Cl
20252256,C1=CC(=C(C2=C1N=CS2)Cl)Cl
20254868,C1=CC(=NC2=C1NN=C2)Cl
20255060,C1=COC=C1C2=NC=NN2
20255466,C1=C2C(=CC(=C1Cl)Cl)OC=N2
20261562,C1=CC2=C(O2)C(=C1)Cl
20262418,C1=CN=CSC1=O
20265295,C1=C(NN(N=C1)Br)Br
20265311,C1=C(C(=NN=C1F)F)F
20265326,C1=CNN(N=C1)F
20265768,C1=CSC(=N)O1
20272859,C1=C(N(C(=O)C=N1)Br)Br
20275533,C1=NSC(=N1)F
20275534,C1=NN=C(S1)F
20277500,C=C1C(=C)OC(=S)O1
20280764,C1=C(C(=C(N=C1Br)Br)Cl)Cl
20280769,C1=C(C=C(N=C1Br)Br)Cl
20284810,C1=CC2=NC(=O)C=C2C=C1Cl
20285020,C(=O)C1=NNC(=O)NC1=O
20285522,C1(=O)C(=S)NC(=O)N1
20285526,C1=NC(=O)NC(=O)C1=S
20285530,C1=NC(=S)C(=O)N1
20286370,C1=CC2=C1C(=C2Br)Br
20289592,C1=NN=NN1Br
20294036,C1=C(N=C(S1)Br)NC=O
20294155,C1=C(C(=C(C(=C1Cl)Br)Br)Br)O
20295825,C1(=C(NC(=O)NC1=O)F)F
20298964,C1(=C(NC(=C(C1=O)Br)Br)F)Br
20299637,C1=CN2C(=CN=C2C(=N1)Br)Cl
20299921,C1(=C(OC(=O)N1)Cl)Cl
20306062,C1=NOC(=O)O1
20307601,C1(=NN(C(=N1)Br)Br)Br
20308090,C1=C(SN=N1)Br
20310386,C1=C(C(=C(N=N1)F)F)F
20311209,C1=C(C(=O)N(C1=O)Cl)Cl
20311734,C1#CC(=O)NC1=O
20312601,C1=CSC(=C1NC=O)NC=O
20316940,C1=CC2=C(C=C1Br)N=NS2
20323104,C1(=O)C(=O)N2C(=N1)O2
20323882,C1=CC(=C2C(=C1Cl)C=NN2)Cl
20323884,C1=C(C=C(C2=C1C=NN2)Br)Br
20323887,C1=C(C=C(C2=C1C=NN2)Cl)Cl
20323889,C1=C(C=C(C2=C1C=NN2)F)F
20323899,C1=CC2=C(C(=C1)Br)NN=C2
20326312,C1=CC(=O)P=PC1=O
20327551,C1=CC(=C(C=C1F)C(=O)Cl)O
20330313,C1=C(SC=C1C(=O)Cl)F
20333679,C1=C2C(=CC(=C1Cl)Cl)SC=N2
20339892,C1(=C(N=C(N=C1F)Br)F)Br
20340182,C1=C2C(=C(O1)C=O)O2
20352310,C1=NN(N=N1)Cl
20355315,C1=CC2=C(SN=C2C=C1)Br
20360223,C1=CC2=NC(=O)N=C2C(=C1)Cl
20362092,C1=CC2=NN=CC(=O)N2C=C1
20373827,C1=CSC2=COC=C21
20387551,C1(=C(C(=O)NC1=O)F)F
20392975,C1=NC(=O)N=C2C1=NN=N2
20393152,C1(=C(SNC1=O)Br)Br
20393169,C1=C(SNC1=O)Br
20393272,C1=CC2=C(C=C1C=O)OC=N2
20397123,C1=CC2=C1C=C2C=O
20404645,C1=CN=C2C(=N1)N=CS2
20405740,C1=C2C=NC=NC2=NO1
20429830,C1=C(NC(=O)C(=C1Cl)Cl)F
20430559,C1=CSC2=C(C=NC=C21)O
20430857,C1=CC2=NC(=N)N=C2C=C1
20437736,C1=CN2C=CN=C2C(=S)N1
20441580,C1=CN=NC2=C1C=NC=C2
20471385,C1=C(OC(=C1)Br)Cl
20471386,C1=COC(=C1Cl)Br
20473287,C1=CC(=O)NC(=C1Br)Cl
20473291,C1=C(C(=O)NC(=C1Br)Cl)Br
20479779,C1=COC(=C1)C(=O)OBr
20485954,C1=C(C(=NC(=N1)Br)Br)Br
20487513,C1=CN=C(C=C1C(=O)Cl)Br
20491043,C1=C(NC(=O)NC1=O)C(=O)Cl
20493452,C1=CC(=CC2=C1C=CN=C2)F
20497487,C1=NON=C1C=O
20499318,C1=CN=CC2=C1C(=O)N2
20501590,C1=NNNC(=O)C1=O
20508531,C1=C(C=NS1)Cl
20510516,C1=NN=C(S1)C=O
20513032,C1=CC(=C(C(=C1Cl)Br)Br)Br
20514215,C1=C(N=NC1=O)C=O
20517181,C1=CC2=CSC=C2C=C1Cl
20517432,C1=C(C(=C(C(=C1Cl)O)O)Cl)O
20517752,C1=COC=C(C1=O)C=O
20520634,C1=C(C(=NN1Br)Br)Br
20526803,C1=CN(C(=O)N1)C=O
20528107,C1=C(OC=C1Cl)C(=O)Cl
20528404,C1=CC2=COC=C2C(=C1)C=O
20537881,C1(=NC(=NC(=N1)Br)F)F
20537882,C1(=NC(=NC(=N1)Br)Br)F
20543202,C1(=NN=C(O1)Cl)C(=O)Cl
20543235,C1=NN=C(O1)C(=O)Cl
20544053,C1=CC2=C(N=C1)N=CNN2
20544493,C1=NN(N=C1)C(=O)Cl
20545687,C1(=O)NC(=NC(=S)N1)Cl
20548401,C1=C(N=C(N1Cl)Cl)Cl
20555313,C1=CN=NC(=N1)Cl
20558234,C1=NC(=O)NC(=O)C1=O
20561460,C1=NC=NC(=N1)Br
20561708,C1=NN=CN1C=O
20564400,C1=COC(=CC1=O)Cl
20564427,C1=CC=C2C(=C1)C=C(O2)F
20568686,C1=C(C=C(C(=C1Br)F)Br)O
20571308,C1=CC(=O)NC(=O)C1=O
20575909,C=C1C=CC(=N)C=C1
20587804,C1=CC(=NC2=C1NC(=O)N2)Cl
20612491,C1=CC(=O)C2=C1C=CNC2=O
20616543,C1=CON=C1C2=CC=NO2
20621280,C1=C2C(=CS1)C(=NN=C2Cl)Cl
20623698,C(=O)C1=NNC(=C1Cl)Cl
20652696,C1(=S)NC(=S)N1
20652702,C1(=S)NC(=S)ON1
20652707,C1(=S)C(=S)NN1
20663853,C1=NN(C=N1)Br
20663855,C1=NN(C=N1)F
20673964,C=C1C(=O)C=CC1=O
20674239,C1=C(C=NC(=C1O)F)F
20674246,C1=C(C(=O)NC(=C1)F)F
20682645,C1=C(C(=NC=N1)F)Cl
20688624,C1=C(C(=NC=N1)Br)O
20696625,C1=CC(=NC2=C1C=CN=C2)Cl
20700565,C=C1NC(=O)C(=O)N1
20722789,C1=CN2C=CN=NC2=N1
20784462,C1=CNC2=NC=C(C=C21)F
20784736,C1=CC(=O)NC2=C1NN=C2
20982028,C1=CN=CC1=O
20982066,C1=C(C=NC=N1)C(=O)OF
21031284,C=C1N=CN=N1
21069946,C1=CSNC(=O)C1=O
21072281,C1=CNC(=O)C(=O)C1=O
21072669,C1=C(C=NC(=N1)C(=O)Cl)F
21075870,C1=C(C=NC(=C1F)C=O)Br
21078432,C1=CN=C(C(=C1Cl)O)Cl
21081459,C1(=C(SN=N1)Cl)Cl
21083976,C1=C2C(=NC=N1)C=NN2
21095303,C1=CC2=CP=CC2=C1
21099940,C1=CC(=O)C2=C(C1=O)C2=O
21102194,C1=C(C=C(C2=C1C=NN2)Cl)Br
21107687,C1=C2N(C(=O)N1)NC(=O)O2
21107693,C1=C2N(C(=O)N1)NC(=O)S2
21107739,C1=COC2=CC(=O)NN21
21107750,C1=CSC2=CC(=O)NN21
21107762,C1=C(C(=C2N1C=NO2)O)O
21107767,C1=C(C(=C2N1C(=O)NS2)O)O
21107770,C1=C(C(=C2N1C=NS2)O)O
21111844,C1=CN(SC=C1)C=O
21122430,C1=CC(=NC2=C1N=NS2)Cl
21140198,C1=NC2=NC(=O)N=C2N=C1
21141284,C1=C(N=CC2=NSN=C21)Br
21146047,C1=C2C(=NN=N2)N=N1
21148457,C1(=S)NC(=S)N=N1
21163869,C1=C(NN(N=C1Cl)Cl)F
21163870,C1=C(NN(N=C1F)Cl)F
21163871,C1=C(NN(N=C1)Cl)F
21185165,C1=C2C(=NC=N1)N=C(N2)F
21191811,C1=C(C=NO1)Cl
21192066,C1=CN2C(=CC(=O)N2)N=C1
21196275,C1=NC(=S)NC(=O)C1=O
21197721,C1=C(C=C(C(=C1O)Br)Cl)Cl
21198143,C1=C(C=C(C(=C1Cl)Br)Cl)F
21200911,C1=C(C=C(C(=C1Br)F)Br)Br
21202625,C1=CC2=C(NC(=S)S2)N=C1
21205927,C1=CC2=NC(=O)C(=O)N2C=C1
21218138,C1=CC2=NN=NC2=CC1=S
21218317,C1=C(N=C(N=C1Cl)Cl)C=O
21219390,C1=CC=C2C(=C1)C(=NS2)Br
21219634,C1(=C(N=C(N=C1Br)Br)Br)Br
21219650,C1=C(C(=C(NN1Cl)Cl)Cl)Cl
21219660,C1=NC=NC(=N1)F
21223927,C1(=O)C(=S)N=NN1
21224041,C1=NC2=C(N1)N=CS2
21224056,C1=NNC2=C1N=CO2
21225821,C1=CC=C2C(=C1)N=CN2Br
21226029,C1=CN=NNC1=S
21242473,C1=NC=NNC1=O
21250753,C1=NC(=O)C2=NN=NC2=N1
21252345,C1=C2C=NNC2=CS1
21252352,C1=COC=C2C1=NN=C2
21256449,C1=CN2C(=CSC2=N1)C=O
21258633,C1=NOC(=N1)Cl
21259054,C1=C(N=C(N=C1Cl)F)F
21262349,C1=CSC2=C(N=CN21)Br
21264915,C1=COC(=O)C=N1
21266640,C1=C2C(=NC=N2)N=N1
21269092,C1=CSN(N=N1)Cl
21273277,C1=CC(=O)C2=C(C1=O)N=NS2
21273322,C1=COC2=C1C=NC(=C2)C=O
21274144,C1=CC(=C(C(=C1O)F)Cl)Cl
21282859,C1=C(C(=O)C(=C(C1=O)F)F)F
21285726,C1=CC2=C1C=CN=C2
21285728,C1=CC(=O)NC2=CC=C21
21285735,C1=CC2=NC=CC(=C21)Br
21289588,C1=CN2C(=N1)C2=O
21290242,C1=CC2=NC(=O)N=C2C=C1Cl
21293855,C1=C(C(=NC=N1)Cl)O
21295782,C1=CC(=O)N=C2C1=NC=N2
21295797,C1=C2C(=NC=N2)C=NC1=O
21296970,C1=NSC2=C1N=CS2
21299427,C1=C2C(=O)N2C1=O
21312418,C1=C(NC(=S)S1)Cl
21315604,C1=CNC2=NC=NC=C2C1=O
21320040,C1=C(C(=O)C(=CN1)F)F
21320102,C1=CN2C(=N1)C=C(NC2=O)Cl
21320951,B1=NOOC=C1
21328028,C1=CC2=NC=NC2=CC1=S
21329410,C1=NNC(=S)N=N1
21330520,C1=COC=C1C(=O)Br
21388974,C1=NC(=N)N=N1
21390351,C1=CC2=C(C(=O)C=C2)C(=C1)O
21390696,C1=C(OC=N1)C#N
21391407,C1(=C(C(=O)NC(=C1Cl)F)Cl)Cl
21395985,C1=C(C=C(C(=C1O)Cl)Cl)F
21395999,C1=C(C(=C(C(=C1F)Cl)F)Cl)O
21398289,C1=C(N=C(NN1Cl)Cl)Cl
21398611,C1=CC2=C(NSN=C2)N=C1
21403319,C1=CNOC2=C1C=NC=C2
21404124,C1=C(C=C(C2=C1ON=C2)Br)Br
21404131,C1=C(C=C(C2=C1ON=C2)Cl)Cl
21414054,C1=CC(=N)C(=CC1=O)Cl
21417295,C1=C(C(=S)SS1)Cl
21422112,C1=CN=C2C(=N1)C=NC2=O
21422257,C1=CN(C(=N1)Cl)Cl
21424359,C1=C(C=C(C2=C1N=CS2)Cl)Cl
21425967,C1=NONC1=S
21430328,C1=C2C1=NC=N2
21433118,C1=CC2=CSC=C2C=C1F
21433127,C1=CC2=CSC=C2C=C1Br
21434375,C1(=C(N=C(N=C1Br)F)F)Br
21434387,C1=CC2=NC(=O)N=C2C(=C1)Br
21438290,C1=CSC2=CNC=C2O1
21438816,C1=CC=C2C(=C1)C=NN2C=O
21438821,C1=C2C(=NC=N2)N=CN1C=O
21438898,C1=C(NC(=S)NC1=O)Cl
21439578,C1(=C(OC(=N1)F)F)F
21439792,C1=CC(=O)C(=N)N=C1
21443943,C1=COC(=C1)C2=NN=CS2
21444394,C1=CC2=C(S2)C=C1Cl
21444415,C1=CC(=C(C2=C1S2)Cl)Cl
21444418,C1(=C(S1)Cl)Cl
21449408,C1=CC(=CC2=C1C=CN=N2)Cl
21449590,C1(=NNN=N1)F
21453479,C1=NNC(=O)C(=C1Br)Cl
21453601,C1=CC2=C(C(=C1)O)NN=C2
21458438,C=C1NC=CC=N1
21482792,C1=CNN(C=C1)Br
21484609,C1=C(NC(=S)NC1=O)F
21484615,C1=C(NC(=S)NC1=O)Br
21486266,C1=CC2=NSC(=C2C(=C1)Br)Br
21486280,C1=CC2=CSN=C2C(=C1)Br
21488387,C1=CN=C(NC1=O)C=O
21491443,C1=CC2=CSN=C2C(=C1)O
21494587,C1=CC2=NC=CC2=CC1=O
21498931,C1=CN=C2C1=CSC=C2
21502217,C1=C2C=NC(=S)N=C2N=C1
21504034,C1=C(C(=C(C(=C1O)Br)Br)Br)O
21504698,C1=CC(=C2C(=C1Br)NC=N2)Br
21505104,C1=C(N=CO1)Br
21507465,C\1=CC(=O)C(=C/C1=N/Cl)Cl
21509334,C1(=C(OC(=C1Cl)Cl)C(=O)Cl)Cl
21509339,C1=C(C(=C(O1)C(=O)Cl)Br)Br
21514386,C1=CSN=C1C(=O)Cl
21515639,C1(=O)NNC(=O)O1
21516623,C1=C(N=CC(=N1)F)F
21522661,C1(=S)NC(=NC(=S)N1)Cl
21525690,C1=C(N=NO1)C2=NOC=N2
21537746,C1=CSC2=C1C=NC(=O)N2
21539673,C1=CC(=O)C(=CC1=N)Cl
21545655,C1=C(C2=C1C(=C2)Br)Cl
21545714,C1=CC(=O)C2=C(C1=O)C=NN2
21545796,C1=CC2=C(C2=O)C(=C1)Br
21548231,C1=C(NC(=O)S1)C(=O)Cl
21553760,C1=C(C(=C(C(=C1Cl)F)Cl)Cl)F
21555039,C1=CC2=C(N2)C(=C1)O
21558952,C1=CC2=C(C=NC(=O)N2)N=C1
21560755,C1=NC(=NC(=N1)Br)Br
21569433,C1=CC2=C(C(=C1)O)ON=N2
21572203,C=C1C(=O)NC(=S)O1
21572612,C1(=C(OC(=C1F)F)F)F
21613900,C1=C(NC=N1)NC=O
21614592,C1=CSN=CC1=S
21614694,C1=C(OC=C1F)F
21614700,C1=C(SC=C1F)F
21615835,C1=NC(=O)OC1=O
21619699,C1=CC(=O)SN=C1
21619747,C1=C(C(=NC=N1)Cl)NC=O
21623160,C1=CN=C1C=O
21625958,C1=CC2=NN=NN2C=C1Br
21625961,C1=C(C2=NN=NN2C=C1Cl)Cl
21641557,C1=CC(=O)C=C2C1=CC=NS2
21642567,C1=CN2C(=N1)C(=CC=N2)Cl
21642571,C1=CN2C(=N1)C(=C(C=N2)Cl)Cl
21648468,C1=COC=C1C2=NC=CO2
21649598,C=CN1N=CC=N1
21651209,C1=NC(=C(S1)Cl)C#N
21654152,C1(=O)OC(=O)OO1
21657599,C1(=O)C(=O)NC1=O
21660892,C1=C(NN=C1)C2=NNN=N2
21666397,C1=C2C(=NC1=O)C=NC2=O
21667839,C1=CN=C(N=C1C=O)Cl
21674319,C1=CC(=O)OC=C1C(=O)OCl
21679450,C1=CNC2=C1OC=C2
21689830,C1=C2N=CN=CN2N=N1
21691051,C1=C(C=C(C(=C1Cl)Cl)Br)F
21694307,C=C1OC(=O)O1
21694433,C1=C(NN(N=C1F)F)F
21694434,C1=C(NN(N=C1Br)Br)Br
21696506,C1=NNC2=NN=CN21
21698004,C1=C(C=C(N=C1F)F)C=O
21698010,C1=C(N=CN=C1Cl)C=O
21698067,C1=C(N=CC(=N1)Cl)C=O
21698125,C(=O)C1=C(N=C(N=N1)Cl)Cl
21698194,C1=C(C=NC(=C1F)Cl)C=O
21698341,C(=O)C1=NN=C(N=N1)Cl
21698415,C1=C(N=NC(=N1)Cl)C=O
21698961,C1=CN=NC(=N1)C=O
21698963,C1=NC=NC(=N1)C=O
21703120,C1=CC2=C(C=C1Cl)NC(=C2)Cl
21704732,C1=CN=CC2=C1C=C(N2)Br
21705346,C1=C2C(=NC=N1)N=CN2Br
21707933,C1=C(C=C(C(=C1O)O)F)F
21714751,C1=CC(=S)N=C1
21730257,C1=CC(=C(C(=C1Cl)F)Cl)Cl
21730661,C1=C(C(=C(C(=C1Cl)Cl)F)F)Cl
21730662,C1=C(C=C(C(=C1F)Cl)F)Cl
21732018,C1(=C(C(=C(N=C1Cl)Cl)F)Cl)F
21732037,C1(=C(C(=O)NNC1=O)F)F
21732074,C1(=C(SC(=C1F)F)F)F
21732088,C1=C(SC(=C1)Cl)F
21732098,C1=C(SC=C1C=O)F
21732459,C1=CC=C2C(=C1)C=C(S2)F
21738696,C1=C2C1=CN=C2
21739289,C1(=NO1)F
21747369,C1=C(C(=NC(=C1Br)F)F)F
21749245,C1=NC2=C(N1)C(=O)N=CN2Cl
21750338,C1=NC(=NS1)Br
21750342,C1=NC(=NS1)Cl
21757035,C1=CC2=C(C=C1F)SN=C2
21758122,C1=C(C=C(NC1=O)Cl)Cl
21762297,C(=O)C1=C(SC(=O)S1)C=O
21766548,C1=CN2C(=CC(=C2C=N1)Br)Br
21766613,C1=CN2C(=NC=N2)N=C1Cl
21766868,C1=CC(=O)OC(=C1)C=O
21766888,C1=CSC(=C1F)F
21766889,C1=C(C(=CS1)F)F
21766890,C1=C(SC(=C1F)F)F
21766907,C1=C(SC2=C1SC=C2Br)Br
21779029,C1=C(C=NO1)C=O
21780898,C1=NNC2=C1NC(=O)NC2=O
21781400,C1=C2C(=CS1)NC=NC2=S
21782247,C1=C2C(=NC=N1)C(=O)OC2=O
21791026,C1=CN=C(NC1=O)F
21793769,C1=CC2=C(ON=C2C=C1)C=O
21793945,C1=C(N=C(N2C1=CN=C2)Cl)Cl
21794742,C1=CC2=C(N=C1)OC=C2C=O
21802572,C1=CN=CN2C1=NC(=O)N2
21802577,C1=CN=CN2C1=NNC2=O
21807258,C1=CC2=C(C(=C1)F)NC(=S)O2
21813559,C1=CSC=C1/C=C/Br
21813567,C1=NNC2=NNN=C2C1=O
21813575,C1=C(N=NC2=NNN=C21)Cl
21813895,C1=C2C(=CN=C1Cl)NC=N2
21814554,C1=C(C(=C(N=N1)Cl)Br)Cl
21816138,C1(=C(N=C(N1)Br)Br)Cl
21816413,C1=C2C(=NN=C1Cl)NC(=S)N2
21816616,C1=NNC2=C(C1=S)NC=N2
21818102,C12=NSN=C1C(=O)NNC2=O
21821560,C1=CC2=C(NNC=N2)N=C1
21822223,C1=NNC(=S)C2=NSN=C21
21822898,C1=CC(=C2C(=C1)SC=C2Br)O
21825225,C1=C2C=NNC2=CN=N1
21825302,C(=O)N1C(=O)C(=C(C1=O)Cl)Cl
21827903,C1=CN=NC2=CN=NC=C21
21828217,C1=CN2C(=NNC2=O)C=N1
21828230,C1=C2C(=CN=N1)N=CNN2
21829168,C1=C(C(=CN=C1Cl)Cl)Cl
21829597,C1=NC2=C(N1)C(=S)N=C(N2)F
21832123,C1=NN=NO1
21839560,C1=C2C=NC=NC2=NC=C1Cl
21845248,C1=CONC(=O)C1=O
21846775,C1=C(OC=N1)Br
21847964,C1=CN2C(=CC=N2)N=N1
21848289,C1=CC(=C(C(=C1F)C=O)O)Br
21852449,C1=C(NN(N=C1)F)F
21852723,C1=NC(=S)NC(=O)N1
21852852,C1=CN2C=CSC2=NC1=O
21853384,C1=CSC2=C1C(=C(S2)Br)Br
21854184,C1=CN2C(=NN=N2)N1C=O
21854900,C1=C(SC2=NN=NN21)Cl
21854902,C1=C(SC2=NN=NN21)Br
21855002,C1=CC2=NC=NN2NC1=O
21858524,C=CC(=O)N1C=CC=N1
21860901,C1=NC2=NON=C2N=C1
21864099,C1=NC(=O)C(=O)S1
21864376,C1=CC2=CC(=S)N=C2C=C1
21864576,C1=COC(=C1Br)C(=O)Cl
21864898,C1=CSN=CO1
21864916,C1=CN=CON1
21864930,C1=CONC=N1
21864932,C1=CSNC=N1
21864935,C1=CON=CO1
21865095,C1=NSN=N1
21865302,C1=COC=NN1
21865378,C1=C(C(=CC(=C1F)Br)O)O
21866059,C1=CC2=C(C(=C1)F)SC=C2
21867779,C1=CNC=C2C1=CNC=C2
21868890,C1=CNC2=C1C=CO2
21868935,C1=COC2=C1C=CS2
21871629,C1#CO1
21873758,C1=CN2C(=CC=N2)C=N1
21874020,C1=C2C=NC=C2N=N1
21874109,C1=NC(=O)SS1
21876565,C1=CC2=COC=CN2C=C1
21876691,C1=CN2C=CNC2=C1
21876709,C1=COC2=CN=CN21
21876713,C1=CN2C(=C1)C=CO2
21878329,C1(=O)C(=O)ON=N1
21880592,C1=NN=C2C1=NC=NC2=O
21880593,C1=NNC2=C1N=COC2=O
21881612,C1=CC(=S)C(=O)N=C1
21881922,C1=NC=NC2=NC(=S)N=C21
21882733,C1=CNC2=C(C1=O)NC=N2
